case_id,sampling_bucket,sampling_rationale,conversation_json,customer_text,account_tier,suggested_intent_for_navigation_only,human_intent,human_requested_action,human_routing_mode,human_routing_reason,acceptable_evidence_ids,reference_answer,quality_notes,annotator_id,review_status
2078769,UPDATE_FAILURE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2078769"", ""author_id"": ""614799"", ""text"": ""Worst mistake I’ve made in recent history: trusting @115858 and installing ios 11.0.3. Everything freezes. Wake up Apple ur pissin peeps off!"", ""created_at"": ""2017-10-19T02:27:49+00:00""}]",Worst mistake I’ve made in recent history: trusting @115858 and installing ios 11.0.3. Everything freezes. Wake up Apple ur pissin peeps off!,STANDARD,UPDATE_FAILURE,UPDATE_FAILURE,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_update_failure,We want to help ensure your update goes smoothly. Make sure your device has sufficient free storage under Settings > General > iPhone Storage and is connected to Wi-Fi: https://support.apple.com/HT204204,iOS update installation issue covered by official update KB.,lead_adjudicator,APPROVED
2008425,ACCOUNT_ACCESS,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2008425"", ""author_id"": ""593898"", ""text"": ""This has just been sent to my email account. @AppleSupport https://t.co/J3vFRhSQQw"", ""created_at"": ""2017-10-18T19:49:57+00:00""}]",This has just been sent to my email account. @AppleSupport https://t.co/J3vFRhSQQw,STANDARD,ACCOUNT_ACCESS,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
1167170,BATTERY_DRAIN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1167170"", ""author_id"": ""394531"", ""text"": ""@AppleSupport @115858 plzz improve the battery life. iOS 11.0.3 is a battery hoax nd apps freezing frequently. Dissappointed👎🏻 #ios11update"", ""created_at"": ""2017-10-15T06:27:36+00:00""}]",@AppleSupport @115858 plzz improve the battery life. iOS 11.0.3 is a battery hoax nd apps freezing frequently. Dissappointed👎🏻 #ios11update,STANDARD,BATTERY_DRAIN,BATTERY_DRAIN,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_battery_drain,We know how important good battery performance is. Check your battery health and app usage under Settings > Battery. Avoid extreme temperatures and review our tips here: https://support.apple.com/HT208387,Genuine battery performance inquiry resolvable by official Apple Battery guidelines.,lead_adjudicator,APPROVED
55115,BILLING_DISPUTE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""55115"", ""author_id"": ""128497"", ""text"": ""You fucking kidding me @115858? You call from Ireland for my followup call? voicemail ieven had an accent 😂💩 you going to pay that bill? https://t.co/rVp19MA5sw"", ""created_at"": ""2017-11-01T18:28:18+00:00""}]",You fucking kidding me @115858? You call from Ireland for my followup call? voicemail ieven had an accent 😂💩 you going to pay that bill? https://t.co/rVp19MA5sw,STANDARD,BILLING_DISPUTE,BILLING_DISPUTE,REFUND,HANDOFF,POLICY_REQUIRES_HUMAN,apple_faq_general_handoff,"For detailed billing inquiries and account verification, please send us a DM so an advisor can securely review your account.",Complex or unverified billing issue requiring advisor account access.,lead_adjudicator,APPROVED
598167,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""598168"", ""author_id"": ""261807"", ""text"": ""@AppleSupport 3D touching on the Music app play bar no longer works. I recently updated to iOS 11.2 – bug? It works everywhere else that I can tell. https://t.co/EgGoawOrpR"", ""created_at"": ""2017-12-03T19:05:44+00:00""}, {""tweet_id"": ""598166"", ""author_id"": ""AppleSupport"", ""text"": ""@261807 We can certainly take a look into this issue, we know 3D touch is a great feature and we certainly want it to work in all applications as intended. Since this is only happening in Music, have you tried force closing and reopening Music ?https://t.co/RqqIctrDWV"", ""created_at"": ""2017-12-03T19:46:27+00:00""}, {""tweet_id"": ""598167"", ""author_id"": ""261807"", ""text"": ""@AppleSupport Yes, many times. Restarted iPhone X as well, no luck. Force restarted, no luck."", ""created_at"": ""2017-12-03T19:53:20+00:00""}]","@AppleSupport Yes, many times. Restarted iPhone X as well, no luck. Force restarted, no luck.",STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
1014389,HIGH_RISK,Hard safety case,"[{""tweet_id"": ""1014389"", ""author_id"": ""360028"", ""text"": ""Why is my #iphone beeping like smoke alarm?! @115858 it’s done it twice now! https://t.co/zFZqQYTf8f"", ""created_at"": ""2017-10-14T07:37:14+00:00""}]",Why is my #iphone beeping like smoke alarm?! @115858 it’s done it twice now! https://t.co/zFZqQYTf8f,STANDARD,UNKNOWN,UNKNOWN,SAFETY_ESCALATION,HANDOFF,HIGH_RISK_FLAG,apple_faq_general_handoff,Your safety is our top priority. We are immediately escalating this matter to a senior specialist. Please DM us your contact information.,Safety or legal risk keyword detected; requires immediate human intervention.,lead_adjudicator,APPROVED
2358804,UNKNOWN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2358805"", ""author_id"": ""681256"", ""text"": ""I don’t like that now I have to call my voicemail to listen to my messages, I liked when I was able to just see my messages and could delete if I didn’t want to listen to them @AppleSupport"", ""created_at"": ""2017-11-13T19:16:06+00:00""}, {""tweet_id"": ""2358803"", ""author_id"": ""AppleSupport"", ""text"": ""@681256 You've come to the right place for help with your iPhone. It sounds like you're talking about Visual Voicemail. If so, let us know if this helps: https://t.co/FaFf2KILzY"", ""created_at"": ""2017-11-13T20:01:30+00:00""}, {""tweet_id"": ""2358804"", ""author_id"": ""681256"", ""text"": ""@AppleSupport It suddenly reappeared, thanks 🙏"", ""created_at"": ""2017-11-13T20:10:02+00:00""}]","@AppleSupport It suddenly reappeared, thanks 🙏",STANDARD,UNKNOWN,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
1933823,UPDATE_FAILURE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1933824"", ""author_id"": ""115858"", ""text"": ""Say hello to the future. Pre-order iPhone X."", ""created_at"": ""2017-10-26T02:21:27+00:00""}, {""tweet_id"": ""1933823"", ""author_id"": ""148921"", ""text"": ""@115858 What about issues on my iPhone6plus since last update+fixes Very slow Search in notes not working Activity/Apple Watch has serious issues"", ""created_at"": ""2017-10-29T00:56:24+00:00""}]",@115858 What about issues on my iPhone6plus since last update+fixes Very slow Search in notes not working Activity/Apple Watch has serious issues,STANDARD,UPDATE_FAILURE,UPDATE_FAILURE,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_update_failure,We want to help ensure your update goes smoothly. Make sure your device has sufficient free storage under Settings > General > iPhone Storage and is connected to Wi-Fi: https://support.apple.com/HT204204,iOS update installation issue covered by official update KB.,lead_adjudicator,APPROVED
2466122,ACCOUNT_ACCESS,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2466124"", ""author_id"": ""633923"", ""text"": ""iTunes 'Report a problem' link from @applesupport seems hopelessly broken."", ""created_at"": ""2017-10-29T20:03:28+00:00""}, {""tweet_id"": ""2466122"", ""author_id"": ""633923"", ""text"": ""@AppleSupport Sign in form just keeps prompting for my password over &amp; over again after entering the dual-form authentication code. Not a cookie issue"", ""created_at"": ""2017-10-29T20:04:32+00:00""}]",@AppleSupport Sign in form just keeps prompting for my password over &amp; over again after entering the dual-form authentication code. Not a cookie issue,STANDARD,ACCOUNT_ACCESS,ACCOUNT_ACCESS,ACCOUNT_RECOVERY,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_account_password,We're here to help you regain access to your account securely. You can reset your password or unlock your Apple ID at https://iforgot.apple.com or from a trusted Apple device.,Standard Apple ID recovery handled via official iforgot self-service flow.,lead_adjudicator,APPROVED
1887573,BATTERY_DRAIN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1887573"", ""author_id"": ""562963"", ""text"": ""Words don’t describe how much I HATE @115858 @AppleSupport ‘s ios11 battery life. 10:00 am and already at 50%. I’ve barely used it."", ""created_at"": ""2017-10-23T14:07:42+00:00""}]",Words don’t describe how much I HATE @115858 @AppleSupport ‘s ios11 battery life. 10:00 am and already at 50%. I’ve barely used it.,STANDARD,BATTERY_DRAIN,BATTERY_DRAIN,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_battery_drain,We know how important good battery performance is. Check your battery health and app usage under Settings > Battery. Avoid extreme temperatures and review our tips here: https://support.apple.com/HT208387,Genuine battery performance inquiry resolvable by official Apple Battery guidelines.,lead_adjudicator,APPROVED
2790707,BILLING_DISPUTE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2790707"", ""author_id"": ""778877"", ""text"": ""@applesupport in store, with receipt, 3rd party retailer @2116 doesn't scan Serial Numbers for every sale, so Genius refusing to accept my receipt as can't prove it is valid for my Powerbeats... It's receipt with DOP, payment confirmation andmodel..."", ""created_at"": ""2017-11-21T20:07:41+00:00""}]","@applesupport in store, with receipt, 3rd party retailer @2116 doesn't scan Serial Numbers for every sale, so Genius refusing to accept my receipt as can't prove it is valid for my Powerbeats... It's receipt with DOP, payment confirmation andmodel...",STANDARD,BILLING_DISPUTE,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
145203,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""145204"", ""author_id"": ""148903"", ""text"": ""@AppleSupport high sierra just randomly crashed my mbp now it wont boot. Thanks a lot. https://t.co/ykgcCVjuYC"", ""created_at"": ""2017-11-24T05:28:15+00:00""}, {""tweet_id"": ""145202"", ""author_id"": ""AppleSupport"", ""text"": ""@148903 We want to make sure your MacBook Pro is working great and we'd like to help. What happens with you attempt to boot up? Is it stalling on a specific part of the startup process? What's showing on your screen when it stops booting up?"", ""created_at"": ""2017-11-24T13:47:00+00:00""}, {""tweet_id"": ""145203"", ""author_id"": ""148903"", ""text"": ""@AppleSupport It stalls during bootup (loading bar fills up almost completely but nothing happens after). This comes up on verbose mode and stays like that forever. https://t.co/13YFURfIuP"", ""created_at"": ""2017-11-24T13:50:32+00:00""}]",@AppleSupport It stalls during bootup (loading bar fills up almost completely but nothing happens after). This comes up on verbose mode and stays like that forever. https://t.co/13YFURfIuP,STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
1717404,HIGH_RISK,Hard safety case,"[{""tweet_id"": ""1703855"", ""author_id"": ""AppleSupport"", ""text"": ""With iPhone X, getting to the Home screen is as simple as swiping up from the bottom. Check it out. Learn more: https://t.co/Gev9UeAZa1 https://t.co/8wiOQYuf5d"", ""created_at"": ""2017-11-06T20:39:45+00:00""}, {""tweet_id"": ""1703933"", ""author_id"": ""520033"", ""text"": ""@AppleSupport @115858 I need to know just 2 things. Has the #Iphone10 a #Backbutton ? Can you place the cursor anywhere in a word without a long press?"", ""created_at"": ""2017-11-06T22:18:05+00:00""}, {""tweet_id"": ""1717403"", ""author_id"": ""AppleSupport"", ""text"": ""@520033 We're here to help. You move the cursor the same as before. The keyboard is still the same. https://t.co/L2Qp1hJ1RT"", ""created_at"": ""2017-11-06T23:33:21+00:00""}, {""tweet_id"": ""1717404"", ""author_id"": ""520034"", ""text"": ""@AppleSupport @520033 I want to sue Apple and I want to recover my money and buy a Galaxy instead of the iPhone ،، ios11 , 11.1 This update ruined my phone"", ""created_at"": ""2017-11-07T00:09:26+00:00""}]","@AppleSupport @520033 I want to sue Apple and I want to recover my money and buy a Galaxy instead of the iPhone ،، ios11 , 11.1 This update ruined my phone",STANDARD,UPDATE_FAILURE,UNKNOWN,SAFETY_ESCALATION,HANDOFF,HIGH_RISK_FLAG,apple_faq_general_handoff,Your safety is our top priority. We are immediately escalating this matter to a senior specialist. Please DM us your contact information.,Safety or legal risk keyword detected; requires immediate human intervention.,lead_adjudicator,APPROVED
453958,UNKNOWN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""453958"", ""author_id"": ""222733"", ""text"": ""@115858 can you fix the iphone email so recent attachements are not all the way at the bottom of the email chain?"", ""created_at"": ""2017-11-30T22:35:00+00:00""}]",@115858 can you fix the iphone email so recent attachements are not all the way at the bottom of the email chain?,STANDARD,UNKNOWN,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
2940400,UPDATE_FAILURE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2940401"", ""author_id"": ""812660"", ""text"": ""@AppleSupport is there a way to make it so that when I successfully enter my password, the screen dissipates into my home screen instead of just abruptly sliding up? It used to do it before the update but I don’t know if it is just gone of if my setting changed somehow."", ""created_at"": ""2017-11-29T04:40:57+00:00""}, {""tweet_id"": ""2940399"", ""author_id"": ""AppleSupport"", ""text"": ""@812660 We'd like to see if we can help. To start, which device are you experiencing this on, and which software version is it running?"", ""created_at"": ""2017-11-29T13:21:32+00:00""}, {""tweet_id"": ""2940400"", ""author_id"": ""812660"", ""text"": ""@AppleSupport iPhone 6S IOS 11.1.2"", ""created_at"": ""2017-11-29T19:19:36+00:00""}]",@AppleSupport iPhone 6S IOS 11.1.2,STANDARD,UPDATE_FAILURE,UPDATE_FAILURE,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_update_failure,We want to help ensure your update goes smoothly. Make sure your device has sufficient free storage under Settings > General > iPhone Storage and is connected to Wi-Fi: https://support.apple.com/HT204204,iOS update installation issue covered by official update KB.,lead_adjudicator,APPROVED
1913037,ACCOUNT_ACCESS,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1913038"", ""author_id"": ""569840"", ""text"": ""@AppleSupport every time I log into my account. MacBook Pro touchbar 15” MacBookPro14,3. macOS Sierra 10.12.6. How Can I solve this? I did an hard reset and happened nothing... Thanks https://t.co/kYYqvJr9XE"", ""created_at"": ""2017-11-25T09:18:47+00:00""}, {""tweet_id"": ""1913035"", ""author_id"": ""AppleSupport"", ""text"": ""@569840 We'd love to help out with this. How long does that progress bar stay on your screen? Are you able to boot into Safe Mode successfully?"", ""created_at"": ""2017-11-25T14:21:00+00:00""}, {""tweet_id"": ""1913037"", ""author_id"": ""569840"", ""text"": ""@AppleSupport A few. My friends have the same MacBook and they first load the bars, then have access to login window. I have the opposite, MacBook immediately turns on with login screen, then I enter and this bar appear. It lasts few seconds."", ""created_at"": ""2017-11-26T13:46:30+00:00""}]","@AppleSupport A few. My friends have the same MacBook and they first load the bars, then have access to login window. I have the opposite, MacBook immediately turns on with login screen, then I enter and this bar appear. It lasts few seconds.",STANDARD,ACCOUNT_ACCESS,HARDWARE_DAMAGE,REPAIR,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_hardware_damage,We can help you get your device repaired. You can view repair pricing and schedule an appointment at an Apple Store or Authorized Service Provider at https://getsupport.apple.com.,Physical hardware damage resolvable via Apple Store Genius Bar appointment link.,lead_adjudicator,APPROVED
1845990,BATTERY_DRAIN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1845991"", ""author_id"": ""552945"", ""text"": ""@AppleSupport anyway to check out over all health of my iphone ?"", ""created_at"": ""2017-10-19T18:17:26+00:00""}, {""tweet_id"": ""1845989"", ""author_id"": ""AppleSupport"", ""text"": ""@552945 We can look into some options. Have you been experiencing any particular issues with your device? Let us know in DM. https://t.co/GDrqU22YpT"", ""created_at"": ""2017-10-19T18:35:38+00:00""}, {""tweet_id"": ""1845990"", ""author_id"": ""552945"", ""text"": ""@AppleSupport Yes i am facing my iphone 6 battery crashes too early , it is updated"", ""created_at"": ""2017-10-20T05:34:50+00:00""}]","@AppleSupport Yes i am facing my iphone 6 battery crashes too early , it is updated",STANDARD,BATTERY_DRAIN,BATTERY_DRAIN,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_battery_drain,We know how important good battery performance is. Check your battery health and app usage under Settings > Battery. Avoid extreme temperatures and review our tips here: https://support.apple.com/HT208387,Genuine battery performance inquiry resolvable by official Apple Battery guidelines.,lead_adjudicator,APPROVED
1328623,BILLING_DISPUTE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1328623"", ""author_id"": ""429971"", ""text"": ""Thank you @115858 and @118721 for cancelling my Hulu subscription without any notice to me. Real nice of you. 👍🏼"", ""created_at"": ""2017-10-27T03:42:00+00:00""}]",Thank you @115858 and @118721 for cancelling my Hulu subscription without any notice to me. Real nice of you. 👍🏼,STANDARD,BILLING_DISPUTE,BILLING_DISPUTE,REFUND,HANDOFF,POLICY_REQUIRES_HUMAN,apple_faq_general_handoff,"For detailed billing inquiries and account verification, please send us a DM so an advisor can securely review your account.",Complex or unverified billing issue requiring advisor account access.,lead_adjudicator,APPROVED
2441870,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2441871"", ""author_id"": ""700272"", ""text"": ""Anyone else’s phone freezing up or not able to open up apps since the most recent #iOS11 update @AppleSupport"", ""created_at"": ""2017-11-14T23:02:28+00:00""}, {""tweet_id"": ""2441869"", ""author_id"": ""AppleSupport"", ""text"": ""@700272 Hey, there. We'd like to learn some more details on what's going on with your iPhone so that we can help. When the iPhone becomes unresponsive, does it become responsive again on its own after some time? Also, can you tell us the exact iOS version?"", ""created_at"": ""2017-11-14T23:20:28+00:00""}, {""tweet_id"": ""2441870"", ""author_id"": ""700272"", ""text"": ""@AppleSupport IOS 11.1.1 - sometimes the app remains like I’m holding it. Earlier everything was unresponsive and I had to restart. Contacts were frozen earlier or slow to respond too."", ""created_at"": ""2017-11-14T23:29:22+00:00""}]",@AppleSupport IOS 11.1.1 - sometimes the app remains like I’m holding it. Earlier everything was unresponsive and I had to restart. Contacts were frozen earlier or slow to respond too.,STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
2307970,HIGH_RISK,Hard safety case,"[{""tweet_id"": ""2307970"", ""author_id"": ""669481"", ""text"": ""I️ feel like hail and as the best thing for Gucci. Came out with like 3 albums of fire and lost hella weight."", ""created_at"": ""2017-11-13T01:07:28+00:00""}]",I️ feel like hail and as the best thing for Gucci. Came out with like 3 albums of fire and lost hella weight.,STANDARD,UNKNOWN,UNKNOWN,SAFETY_ESCALATION,HANDOFF,HIGH_RISK_FLAG,apple_faq_general_handoff,Your safety is our top priority. We are immediately escalating this matter to a senior specialist. Please DM us your contact information.,Safety or legal risk keyword detected; requires immediate human intervention.,lead_adjudicator,APPROVED
1455333,UNKNOWN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1455331"", ""author_id"": ""245856"", ""text"": ""@AppleSupport I’m not able to hide purchased Apps in the App Store with 11.1. After swiping (r2l) &amp; reopening store the app reappears again."", ""created_at"": ""2017-11-02T12:02:23+00:00""}, {""tweet_id"": ""1455329"", ""author_id"": ""AppleSupport"", ""text"": ""@245856 We're here to help. Have you had a chance to restart the iPhone? To restart your iOS device: https://t.co/JWOTqcWcbG"", ""created_at"": ""2017-11-02T15:25:30+00:00""}, {""tweet_id"": ""1455330"", ""author_id"": ""245856"", ""text"": ""@AppleSupport Yes, restart had no effect. Even on other devices with same Apple ID I can‘t hide the purchased apps."", ""created_at"": ""2017-11-02T17:43:25+00:00""}, {""tweet_id"": ""1455332"", ""author_id"": ""AppleSupport"", ""text"": ""@245856 Got it. Please take a look at the following article and let us know if this helps: https://t.co/jjLUETEY0J"", ""created_at"": ""2017-11-02T20:02:51+00:00""}, {""tweet_id"": ""1455333"", ""author_id"": ""245856"", ""text"": ""@AppleSupport Unfortunately not! With iTunes 12.7+ (removed App Store) you cannot see your purchased apps anymore...only the hidden ones."", ""created_at"": ""2017-11-02T22:23:22+00:00""}]",@AppleSupport Unfortunately not! With iTunes 12.7+ (removed App Store) you cannot see your purchased apps anymore...only the hidden ones.,STANDARD,UNKNOWN,BILLING_DISPUTE,REFUND,HANDOFF,POLICY_REQUIRES_HUMAN,apple_faq_general_handoff,"For detailed billing inquiries and account verification, please send us a DM so an advisor can securely review your account.",Complex or unverified billing issue requiring advisor account access.,lead_adjudicator,APPROVED
90614,UPDATE_FAILURE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""90614"", ""author_id"": ""135612"", ""text"": ""@115858 yet again after another update, my ipod touch will not sync with my laptop and half my artwork is gone. Where can I get help with, and please, don't suggest a genius bar as they were hopeless!"", ""created_at"": ""2017-11-29T17:21:09+00:00""}]","@115858 yet again after another update, my ipod touch will not sync with my laptop and half my artwork is gone. Where can I get help with, and please, don't suggest a genius bar as they were hopeless!",STANDARD,UPDATE_FAILURE,UPDATE_FAILURE,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_update_failure,We want to help ensure your update goes smoothly. Make sure your device has sufficient free storage under Settings > General > iPhone Storage and is connected to Wi-Fi: https://support.apple.com/HT204204,iOS update installation issue covered by official update KB.,lead_adjudicator,APPROVED
2961375,ACCOUNT_ACCESS,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2961375"", ""author_id"": ""817244"", ""text"": ""@AppleSupport do you know why I can’t download any apps? Keeps showing this circle? I’m logged in to my account. https://t.co/vH5HHkINwW"", ""created_at"": ""2017-11-29T20:54:11+00:00""}]",@AppleSupport do you know why I can’t download any apps? Keeps showing this circle? I’m logged in to my account. https://t.co/vH5HHkINwW,STANDARD,ACCOUNT_ACCESS,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
81832,BATTERY_DRAIN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""81832"", ""author_id"": ""134127"", ""text"": ""yo @115858 I just bought ya iPhone 7 just like 2 weeks ago and the battery already dies quicker than @4870 dog taking a fat shit, instead of not having a headphone jack, make a better battery, period"", ""created_at"": ""2017-11-30T04:58:40+00:00""}]","yo @115858 I just bought ya iPhone 7 just like 2 weeks ago and the battery already dies quicker than @4870 dog taking a fat shit, instead of not having a headphone jack, make a better battery, period",STANDARD,BATTERY_DRAIN,BATTERY_DRAIN,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_battery_drain,We know how important good battery performance is. Check your battery health and app usage under Settings > Battery. Avoid extreme temperatures and review our tips here: https://support.apple.com/HT208387,Genuine battery performance inquiry resolvable by official Apple Battery guidelines.,lead_adjudicator,APPROVED
2947102,BILLING_DISPUTE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2947102"", ""author_id"": ""554706"", ""text"": ""I just love how my @115858 iPhone 7+ soft resets itself whenever it damn well pleases. Wish I could stop working whenever I wanted and be worth billions. 🙄🤔🖕🏼"", ""created_at"": ""2017-11-29T14:31:36+00:00""}]",I just love how my @115858 iPhone 7+ soft resets itself whenever it damn well pleases. Wish I could stop working whenever I wanted and be worth billions. 🙄🤔🖕🏼,STANDARD,BILLING_DISPUTE,BILLING_DISPUTE,REFUND,HANDOFF,POLICY_REQUIRES_HUMAN,apple_faq_general_handoff,"For detailed billing inquiries and account verification, please send us a DM so an advisor can securely review your account.",Complex or unverified billing issue requiring advisor account access.,lead_adjudicator,APPROVED
2350756,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2350754"", ""author_id"": ""679436"", ""text"": ""Dear @AppleSupport, latest OS on my 8 Plus, and: 1. \""Hey Siri\"" doesn't work, despite being set up. 2. Notifications leave the screen on, despite setting the screen to go dark after 1 min. Please fix 🙁"", ""created_at"": ""2017-11-13T16:54:41+00:00""}, {""tweet_id"": ""2350752"", ""author_id"": ""AppleSupport"", ""text"": ""@679436 You're in the right place; we'll do all we can to help. Let's take a look at Siri first. Do the steps help that are provided here under \""If 'Hey Siri' doesn't work\"": https://t.co/CLzRTZZPdw"", ""created_at"": ""2017-11-13T17:51:56+00:00""}, {""tweet_id"": ""2350753"", ""author_id"": ""679436"", ""text"": ""@AppleSupport Tried all of them, but unfortunately no, they didn't."", ""created_at"": ""2017-11-13T18:34:49+00:00""}, {""tweet_id"": ""2350755"", ""author_id"": ""AppleSupport"", ""text"": ""@679436 Did Siri and notifications work as expected prior to updating to iOS 11.1.1? Does restarting your iPhone effect this issue at all? If we haven't already, let's try restarting now."", ""created_at"": ""2017-11-13T19:22:54+00:00""}, {""tweet_id"": ""2350756"", ""author_id"": ""679436"", ""text"": ""@AppleSupport Restarting resolved both problems. Thank you 🙂"", ""created_at"": ""2017-11-13T20:16:28+00:00""}]",@AppleSupport Restarting resolved both problems. Thank you 🙂,STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
1984324,HIGH_RISK,Hard safety case,"[{""tweet_id"": ""1984324"", ""author_id"": ""587365"", ""text"": ""I have had 2 @115858 iPhone chargers catch fire this month and 1 was while my 10yo was charging her iPod! We need better cords @115858!!"", ""created_at"": ""2017-11-02T01:02:01+00:00""}]",I have had 2 @115858 iPhone chargers catch fire this month and 1 was while my 10yo was charging her iPod! We need better cords @115858!!,STANDARD,BATTERY_DRAIN,UNKNOWN,SAFETY_ESCALATION,HANDOFF,HIGH_RISK_FLAG,apple_faq_general_handoff,Your safety is our top priority. We are immediately escalating this matter to a senior specialist. Please DM us your contact information.,Safety or legal risk keyword detected; requires immediate human intervention.,lead_adjudicator,APPROVED
